asset_id,event_code,date
ASS-008,Belt tracking deviation detected,09/10/2023
ASS-009,Filter replacement required,09/10/2023
ASS-009,Belt slip detected,09/10/2023
ASS-009,Oil level low,09/10/2023
ASS-010,Filter replacement required,09/10/2023
ASS-010,Proximity sensor failure,09/10/2023
ASS-011,Motor phase imbalance alarm,09/10/2023
ASS-011,Photoelectric sensor fault,09/10/2023
ASS-011,Motor phase imbalance alarm,09/10/2023
ASS-011,Network switch port failure,09/10/2023
ASS-011,Gearbox oil level low,09/10/2023
ASS-012,Belt tracking deviation detected,09/10/2023
ASS-012,Drive inverter alarm,09/10/2023
ASS-002,Barcode reader timeout,10/10/2023
ASS-002,Photoelectric sensor fault,10/10/2023
ASS-003,Light curtain interrupted,10/10/2023
ASS-003,Filter replacement required,10/10/2023
ASS-003,Inspection overdue,10/10/2023
ASS-003,Belt tracking deviation detected,10/10/2023
ASS-004,Light curtain interrupted,10/10/2023
ASS-004,Belt tracking deviation detected,10/10/2023
ASS-004,Watchdog timer expired,10/10/2023
ASS-005,HMI touchscreen unresponsive,10/10/2023
ASS-005,Gearbox oil level low,10/10/2023
ASS-005,RFID tag not detected,10/10/2023
ASS-006,Bearing vibration elevated,10/10/2023
ASS-007,Zone collision warning,10/10/2023
ASS-007,Photoelectric sensor fault,10/10/2023
ASS-007,Oil level low,10/10/2023
ASS-007,Guard door open alarm,10/10/2023
ASS-007,Safety relay fault,10/10/2023
ASS-009,Oil level low,10/10/2023
ASS-009,Belt tracking deviation detected,10/10/2023
ASS-009,Parameter checksum mismatch,10/10/2023
ASS-010,Belt tracking deviation detected,10/10/2023
ASS-011,Belt slip detected,10/10/2023
ASS-011,Motor overtemperature fault,10/10/2023
ASS-011,Emergency stop activated,10/10/2023
ASS-011,HMI touchscreen unresponsive,10/10/2023
ASS-011,Watchdog timer expired,10/10/2023
ASS-012,Oil level low,10/10/2023
ASS-012,HMI touchscreen unresponsive,10/10/2023
ASS-001,Wear indicator triggered,11/10/2023
ASS-001,Network switch port failure,11/10/2023
ASS-001,Barcode reader timeout,11/10/2023
ASS-001,SCADA connection lost,11/10/2023
ASS-002,Scheduled lubrication due,11/10/2023
ASS-002,Guard door open alarm,11/10/2023
ASS-002,Filter replacement required,11/10/2023
ASS-002,Barcode reader timeout,11/10/2023
ASS-003,Gearbox oil level low,11/10/2023
ASS-003,Belt slip detected,11/10/2023
ASS-003,Light curtain interrupted,11/10/2023
ASS-004,Photoelectric sensor fault,11/10/2023
ASS-004,Safety relay fault,11/10/2023
ASS-005,Scheduled lubrication due,11/10/2023
ASS-005,Motor overtemperature fault,11/10/2023
ASS-005,Wear indicator triggered,11/10/2023
ASS-006,PLC communication error,11/10/2023
ASS-006,Wear indicator triggered,11/10/2023
ASS-006,Motor phase imbalance alarm,11/10/2023
ASS-007,Watchdog timer expired,11/10/2023
ASS-007,SCADA connection lost,11/10/2023
ASS-007,SCADA connection lost,11/10/2023
ASS-007,Parameter checksum mismatch,11/10/2023
ASS-007,PLC communication error,11/10/2023
ASS-007,Motor overtemperature fault,11/10/2023
ASS-008,RFID tag not detected,11/10/2023
ASS-008,Overload protection triggered,11/10/2023
ASS-009,Oil level low,11/10/2023
ASS-009,Filter replacement required,11/10/2023
ASS-009,Barcode reader timeout,11/10/2023
ASS-010,Motor phase imbalance alarm,11/10/2023
ASS-010,Motor overtemperature fault,11/10/2023
ASS-011,Overload protection triggered,11/10/2023
ASS-011,Drive inverter alarm,11/10/2023
ASS-012,RFID tag not detected,11/10/2023
ASS-012,Gearbox oil level low,11/10/2023
ASS-012,Wear indicator triggered,11/10/2023
ASS-012,Weight sensor out of range,11/10/2023
ASS-001,Parameter checksum mismatch,12/10/2023
ASS-001,Drive inverter alarm,12/10/2023
ASS-001,Bearing vibration elevated,12/10/2023
ASS-001,HMI touchscreen unresponsive,12/10/2023
ASS-001,Belt tracking deviation detected,12/10/2023
ASS-002,Motor phase imbalance alarm,12/10/2023
ASS-002,Filter replacement required,12/10/2023
ASS-002,Bearing vibration elevated,12/10/2023
ASS-002,Vision sensor calibration error,12/10/2023
ASS-002,RFID tag not detected,12/10/2023
ASS-003,Network switch port failure,12/10/2023
ASS-003,Motor phase imbalance alarm,12/10/2023
ASS-003,Oil level low,12/10/2023
ASS-006,PLC communication error,12/10/2023
ASS-006,RFID tag not detected,12/10/2023
ASS-007,Wear indicator triggered,12/10/2023
ASS-008,Belt tracking deviation detected,12/10/2023
ASS-009,Weight sensor out of range,12/10/2023
ASS-010,Drive inverter alarm,12/10/2023
ASS-010,HMI touchscreen unresponsive,12/10/2023
ASS-011,Wear indicator triggered,12/10/2023
ASS-011,Watchdog timer expired,12/10/2023
ASS-011,SCADA connection lost,12/10/2023
ASS-011,PLC communication error,12/10/2023
ASS-011,Motor overtemperature fault,12/10/2023
ASS-012,Motor overtemperature fault,12/10/2023
ASS-012,Belt tracking deviation detected,12/10/2023
ASS-001,HMI touchscreen unresponsive,13/10/2023
ASS-001,PLC communication error,13/10/2023
ASS-001,Motor overtemperature fault,13/10/2023
ASS-002,Bearing vibration elevated,13/10/2023
ASS-003,Light curtain interrupted,13/10/2023
ASS-003,Bearing vibration elevated,13/10/2023
ASS-003,Motor phase imbalance alarm,13/10/2023
ASS-003,Belt slip detected,13/10/2023
ASS-003,Emergency stop activated,13/10/2023
ASS-003,Wear indicator triggered,13/10/2023
ASS-004,Barcode reader timeout,13/10/2023
ASS-004,Filter replacement required,13/10/2023
ASS-005,Oil level low,13/10/2023
ASS-005,Network switch port failure,13/10/2023
ASS-006,Inspection overdue,13/10/2023
ASS-006,Motor overtemperature fault,13/10/2023
ASS-006,Overload protection triggered,13/10/2023
ASS-006,Inspection overdue,13/10/2023
ASS-007,Motor phase imbalance alarm,13/10/2023
ASS-007,RFID tag not detected,13/10/2023
ASS-007,Network switch port failure,13/10/2023
ASS-007,Coupling vibration high,13/10/2023
ASS-007,Network switch port failure,13/10/2023
ASS-007,Barcode reader timeout,13/10/2023
ASS-007,Safety relay fault,13/10/2023
ASS-009,Filter replacement required,13/10/2023
ASS-009,Light curtain interrupted,13/10/2023
ASS-009,RFID tag not detected,13/10/2023
ASS-009,Guard door open alarm,13/10/2023
ASS-009,Filter replacement required,13/10/2023
ASS-009,Wear indicator triggered,13/10/2023
ASS-009,Inspection overdue,13/10/2023
ASS-010,Motor phase imbalance alarm,13/10/2023
ASS-010,Bearing vibration elevated,13/10/2023
ASS-011,Vision sensor calibration error,13/10/2023
ASS-011,Proximity sensor failure,13/10/2023
ASS-011,Wear indicator triggered,13/10/2023
ASS-011,Scheduled lubrication due,13/10/2023
ASS-011,Vision sensor calibration error,13/10/2023
ASS-012,Overload protection triggered,13/10/2023
ASS-012,Vision sensor calibration error,13/10/2023
ASS-012,Drive inverter alarm,13/10/2023
ASS-001,Light curtain interrupted,14/10/2023
ASS-003,Parameter checksum mismatch,14/10/2023
ASS-003,Light curtain interrupted,14/10/2023
ASS-003,Weight sensor out of range,14/10/2023
ASS-003,Emergency stop activated,14/10/2023
ASS-003,Oil level low,14/10/2023
ASS-003,Motor overtemperature fault,14/10/2023
ASS-003,Filter replacement required,14/10/2023
ASS-004,Filter replacement required,14/10/2023
ASS-005,Proximity sensor failure,14/10/2023
ASS-005,RFID tag not detected,14/10/2023
ASS-005,Light curtain interrupted,14/10/2023
ASS-005,PLC communication error,14/10/2023
ASS-005,Zone collision warning,14/10/2023
ASS-006,Watchdog timer expired,14/10/2023
ASS-007,Motor overtemperature fault,14/10/2023
ASS-007,Drive inverter alarm,14/10/2023
ASS-007,RFID tag not detected,14/10/2023
ASS-007,Motor phase imbalance alarm,14/10/2023
ASS-007,Wear indicator triggered,14/10/2023
ASS-007,HMI touchscreen unresponsive,14/10/2023
ASS-007,Network switch port failure,14/10/2023
ASS-007,Photoelectric sensor fault,14/10/2023
ASS-008,Emergency stop activated,14/10/2023
ASS-009,Drive inverter alarm,14/10/2023
ASS-009,Safety relay fault,14/10/2023
ASS-009,SCADA connection lost,14/10/2023
ASS-010,Motor phase imbalance alarm,14/10/2023
ASS-010,Wear indicator triggered,14/10/2023
ASS-011,Bearing vibration elevated,14/10/2023
ASS-011,Zone collision warning,14/10/2023
ASS-011,Guard door open alarm,14/10/2023
ASS-011,Parameter checksum mismatch,14/10/2023
ASS-011,SCADA connection lost,14/10/2023
ASS-012,Wear indicator triggered,14/10/2023
ASS-012,Scheduled lubrication due,14/10/2023
ASS-012,Wear indicator triggered,14/10/2023
ASS-001,PLC communication error,15/10/2023
ASS-002,PLC communication error,15/10/2023
ASS-002,Motor phase imbalance alarm,15/10/2023
ASS-003,Inspection overdue,15/10/2023
ASS-003,Motor phase imbalance alarm,15/10/2023
ASS-003,Drive inverter alarm,15/10/2023
ASS-003,Belt tracking deviation detected,15/10/2023
ASS-004,Emergency stop activated,15/10/2023
ASS-004,Belt tracking deviation detected,15/10/2023
ASS-005,Light curtain interrupted,15/10/2023
ASS-005,Gearbox oil level low,15/10/2023
ASS-005,Weight sensor out of range,15/10/2023
ASS-005,Gearbox oil level low,15/10/2023
ASS-005,Vision sensor calibration error,15/10/2023
ASS-006,Motor overtemperature fault,15/10/2023
ASS-007,Wear indicator triggered,15/10/2023
ASS-008,Belt tracking deviation detected,15/10/2023
ASS-008,Vision sensor calibration error,15/10/2023
ASS-009,Coupling vibration high,15/10/2023
ASS-009,Weight sensor out of range,15/10/2023
ASS-009,Gearbox oil level low,15/10/2023
ASS-010,Scheduled lubrication due,15/10/2023
ASS-010,Coupling vibration high,15/10/2023
ASS-010,Overload protection triggered,15/10/2023
ASS-010,Bearing vibration elevated,15/10/2023
ASS-011,SCADA connection lost,15/10/2023
ASS-011,Barcode reader timeout,15/10/2023
ASS-011,PLC communication error,15/10/2023
ASS-011,Proximity sensor failure,15/10/2023
ASS-012,Belt slip detected,15/10/2023
ASS-012,Scheduled lubrication due,15/10/2023
ASS-012,Motor phase imbalance alarm,15/10/2023
ASS-001,Belt slip detected,16/10/2023
ASS-001,Vision sensor calibration error,16/10/2023
ASS-001,Overload protection triggered,16/10/2023
ASS-002,Oil level low,16/10/2023
ASS-002,Barcode reader timeout,16/10/2023
ASS-002,Oil level low,16/10/2023
ASS-002,Drive inverter alarm,16/10/2023
ASS-002,Guard door open alarm,16/10/2023
ASS-003,Motor phase imbalance alarm,16/10/2023
ASS-003,Coupling vibration high,16/10/2023
ASS-003,HMI touchscreen unresponsive,16/10/2023
ASS-003,Bearing vibration elevated,16/10/2023
ASS-003,Oil level low,16/10/2023
ASS-003,Belt tracking deviation detected,16/10/2023
ASS-005,Drive inverter alarm,16/10/2023
ASS-006,HMI touchscreen unresponsive,16/10/2023
ASS-006,Proximity sensor failure,16/10/2023
ASS-007,Photoelectric sensor fault,16/10/2023
ASS-007,Gearbox oil level low,16/10/2023
ASS-007,Vision sensor calibration error,16/10/2023
ASS-008,Coupling vibration high,16/10/2023
ASS-009,SCADA connection lost,16/10/2023
ASS-010,Filter replacement required,16/10/2023
ASS-011,RFID tag not detected,16/10/2023
ASS-011,Bearing vibration elevated,16/10/2023
ASS-011,Motor phase imbalance alarm,16/10/2023
ASS-011,Barcode reader timeout,16/10/2023
ASS-012,Light curtain interrupted,16/10/2023
ASS-012,Wear indicator triggered,16/10/2023
ASS-012,Motor overtemperature fault,16/10/2023
ASS-012,Watchdog timer expired,16/10/2023
ASS-012,Light curtain interrupted,16/10/2023
ASS-012,Oil level low,16/10/2023
ASS-001,Motor overtemperature fault,17/10/2023
ASS-001,HMI touchscreen unresponsive,17/10/2023
ASS-001,RFID tag not detected,17/10/2023
ASS-001,Vision sensor calibration error,17/10/2023
ASS-002,Filter replacement required,17/10/2023
ASS-002,Bearing vibration elevated,17/10/2023
ASS-003,Photoelectric sensor fault,17/10/2023
ASS-003,Gearbox oil level low,17/10/2023
ASS-003,Photoelectric sensor fault,17/10/2023
ASS-003,Photoelectric sensor fault,17/10/2023
ASS-003,Watchdog timer expired,17/10/2023
ASS-004,Scheduled lubrication due,17/10/2023
ASS-004,Bearing vibration elevated,17/10/2023
ASS-004,Vision sensor calibration error,17/10/2023
ASS-004,Motor overtemperature fault,17/10/2023
ASS-004,Safety relay fault,17/10/2023
ASS-004,Photoelectric sensor fault,17/10/2023
ASS-006,Photoelectric sensor fault,17/10/2023
ASS-006,Weight sensor out of range,17/10/2023
ASS-006,Safety relay fault,17/10/2023
ASS-006,Vision sensor calibration error,17/10/2023
ASS-006,Belt slip detected,17/10/2023
ASS-007,Vision sensor calibration error,17/10/2023
ASS-007,Gearbox oil level low,17/10/2023
ASS-007,PLC communication error,17/10/2023
ASS-008,Parameter checksum mismatch,17/10/2023
ASS-008,Light curtain interrupted,17/10/2023
ASS-009,Scheduled lubrication due,17/10/2023
ASS-009,Motor phase imbalance alarm,17/10/2023
ASS-010,Network switch port failure,17/10/2023
ASS-010,Drive inverter alarm,17/10/2023
ASS-010,Light curtain interrupted,17/10/2023
ASS-011,Network switch port failure,17/10/2023
ASS-001,Scheduled lubrication due,18/10/2023
ASS-001,Coupling vibration high,18/10/2023
ASS-001,RFID tag not detected,18/10/2023
ASS-001,SCADA connection lost,18/10/2023
ASS-001,Guard door open alarm,18/10/2023
ASS-003,Gearbox oil level low,18/10/2023
ASS-003,Watchdog timer expired,18/10/2023
ASS-003,Vision sensor calibration error,18/10/2023
ASS-003,Belt slip detected,18/10/2023
ASS-003,Weight sensor out of range,18/10/2023
ASS-004,HMI touchscreen unresponsive,18/10/2023
ASS-005,RFID tag not detected,18/10/2023
ASS-005,Parameter checksum mismatch,18/10/2023
ASS-005,Network switch port failure,18/10/2023
ASS-006,Emergency stop activated,18/10/2023
ASS-006,Guard door open alarm,18/10/2023
ASS-006,Wear indicator triggered,18/10/2023
ASS-007,Guard door open alarm,18/10/2023
ASS-007,Emergency stop activated,18/10/2023
ASS-007,Overload protection triggered,18/10/2023
ASS-007,Gearbox oil level low,18/10/2023
ASS-007,Network switch port failure,18/10/2023
ASS-007,Photoelectric sensor fault,18/10/2023
ASS-007,Overload protection triggered,18/10/2023
ASS-008,Motor overtemperature fault,18/10/2023
ASS-008,Watchdog timer expired,18/10/2023
ASS-010,Proximity sensor failure,18/10/2023
ASS-010,Bearing vibration elevated,18/10/2023
ASS-010,Safety relay fault,18/10/2023
ASS-010,Belt tracking deviation detected,18/10/2023
ASS-011,Wear indicator triggered,18/10/2023
ASS-011,Oil level low,18/10/2023
ASS-011,RFID tag not detected,18/10/2023
ASS-011,Guard door open alarm,18/10/2023
ASS-011,Scheduled lubrication due,18/10/2023
ASS-012,Weight sensor out of range,18/10/2023
ASS-001,PLC communication error,19/10/2023
ASS-001,Network switch port failure,19/10/2023
ASS-002,Filter replacement required,19/10/2023
ASS-002,Oil level low,19/10/2023
ASS-003,Barcode reader timeout,19/10/2023
ASS-003,Weight sensor out of range,19/10/2023
ASS-003,SCADA connection lost,19/10/2023
ASS-003,Weight sensor out of range,19/10/2023
ASS-004,Coupling vibration high,19/10/2023
ASS-004,Proximity sensor failure,19/10/2023
ASS-004,Scheduled lubrication due,19/10/2023
ASS-005,Proximity sensor failure,19/10/2023
ASS-005,Photoelectric sensor fault,19/10/2023
ASS-006,Photoelectric sensor fault,19/10/2023
ASS-007,Inspection overdue,19/10/2023
ASS-007,Parameter checksum mismatch,19/10/2023
ASS-008,Drive inverter alarm,19/10/2023
ASS-009,Barcode reader timeout,19/10/2023
ASS-009,HMI touchscreen unresponsive,19/10/2023
ASS-010,Parameter checksum mismatch,19/10/2023
ASS-011,Drive inverter alarm,19/10/2023
ASS-011,Safety relay fault,19/10/2023
ASS-011,Motor phase imbalance alarm,19/10/2023
ASS-011,Belt tracking deviation detected,19/10/2023
ASS-011,Barcode reader timeout,19/10/2023
ASS-011,Zone collision warning,19/10/2023
ASS-011,Gearbox oil level low,19/10/2023
ASS-011,Network switch port failure,19/10/2023
ASS-011,Motor overtemperature fault,19/10/2023
ASS-001,Scheduled lubrication due,20/10/2023
ASS-002,Belt slip detected,20/10/2023
ASS-002,Photoelectric sensor fault,20/10/2023
ASS-002,PLC communication error,20/10/2023
ASS-003,Oil level low,20/10/2023
ASS-003,Wear indicator triggered,20/10/2023
ASS-003,HMI touchscreen unresponsive,20/10/2023
ASS-003,Photoelectric sensor fault,20/10/2023
ASS-004,Motor phase imbalance alarm,20/10/2023
ASS-005,Watchdog timer expired,20/10/2023
ASS-005,Light curtain interrupted,20/10/2023
ASS-007,Gearbox oil level low,20/10/2023
ASS-007,Coupling vibration high,20/10/2023
ASS-007,Photoelectric sensor fault,20/10/2023
ASS-007,Gearbox oil level low,20/10/2023
ASS-007,Barcode reader timeout,20/10/2023
ASS-007,Drive inverter alarm,20/10/2023
ASS-008,Bearing vibration elevated,20/10/2023
ASS-008,Inspection overdue,20/10/2023
ASS-008,Coupling vibration high,20/10/2023
ASS-009,Vision sensor calibration error,20/10/2023
ASS-009,PLC communication error,20/10/2023
ASS-009,Barcode reader timeout,20/10/2023
ASS-010,Emergency stop activated,20/10/2023
ASS-010,Gearbox oil level low,20/10/2023
ASS-010,Proximity sensor failure,20/10/2023
ASS-011,PLC communication error,20/10/2023
ASS-011,HMI touchscreen unresponsive,20/10/2023
ASS-011,Weight sensor out of range,20/10/2023
ASS-012,Gearbox oil level low,20/10/2023
ASS-001,Bearing vibration elevated,21/10/2023
ASS-002,Barcode reader timeout,21/10/2023
ASS-003,Parameter checksum mismatch,21/10/2023
ASS-003,Safety relay fault,21/10/2023
ASS-003,Inspection overdue,21/10/2023
ASS-003,Barcode reader timeout,21/10/2023
ASS-003,SCADA connection lost,21/10/2023
ASS-003,Drive inverter alarm,21/10/2023
ASS-003,Proximity sensor failure,21/10/2023
ASS-004,Motor overtemperature fault,21/10/2023
ASS-004,Vision sensor calibration error,21/10/2023
ASS-004,Bearing vibration elevated,21/10/2023
ASS-005,RFID tag not detected,21/10/2023
ASS-006,Motor phase imbalance alarm,21/10/2023
ASS-006,Light curtain interrupted,21/10/2023
ASS-006,Belt slip detected,21/10/2023
ASS-007,HMI touchscreen unresponsive,21/10/2023
ASS-007,Watchdog timer expired,21/10/2023
ASS-007,Guard door open alarm,21/10/2023
ASS-007,Watchdog timer expired,21/10/2023
ASS-007,Overload protection triggered,21/10/2023
ASS-007,Proximity sensor failure,21/10/2023
ASS-007,Belt slip detected,21/10/2023
ASS-007,Coupling vibration high,21/10/2023
ASS-007,Motor overtemperature fault,21/10/2023
ASS-007,Proximity sensor failure,21/10/2023
ASS-007,Drive inverter alarm,21/10/2023
ASS-008,Gearbox oil level low,21/10/2023
ASS-008,Coupling vibration high,21/10/2023
ASS-008,Wear indicator triggered,21/10/2023
ASS-008,HMI touchscreen unresponsive,21/10/2023
ASS-009,Bearing vibration elevated,21/10/2023
ASS-009,Motor phase imbalance alarm,21/10/2023
ASS-010,Coupling vibration high,21/10/2023
ASS-010,Barcode reader timeout,21/10/2023
ASS-010,Wear indicator triggered,21/10/2023
ASS-010,Parameter checksum mismatch,21/10/2023
ASS-011,Proximity sensor failure,21/10/2023
ASS-011,Belt slip detected,21/10/2023
ASS-011,Oil level low,21/10/2023
ASS-011,Weight sensor out of range,21/10/2023
ASS-011,Zone collision warning,21/10/2023
ASS-011,Guard door open alarm,21/10/2023
ASS-011,Safety relay fault,21/10/2023
ASS-012,Watchdog timer expired,21/10/2023
ASS-012,Overload protection triggered,21/10/2023
ASS-012,Photoelectric sensor fault,21/10/2023
ASS-001,Weight sensor out of range,22/10/2023
ASS-001,Light curtain interrupted,22/10/2023
ASS-001,Vision sensor calibration error,22/10/2023
ASS-001,Parameter checksum mismatch,22/10/2023
ASS-002,Belt slip detected,22/10/2023
ASS-003,Belt tracking deviation detected,22/10/2023
ASS-003,Vision sensor calibration error,22/10/2023
ASS-003,Light curtain interrupted,22/10/2023
ASS-004,Motor phase imbalance alarm,22/10/2023
ASS-005,Proximity sensor failure,22/10/2023
ASS-006,Watchdog timer expired,22/10/2023
ASS-006,Vision sensor calibration error,22/10/2023
ASS-007,Weight sensor out of range,22/10/2023
ASS-007,PLC communication error,22/10/2023
ASS-007,Barcode reader timeout,22/10/2023
ASS-007,Watchdog timer expired,22/10/2023
ASS-007,PLC communication error,22/10/2023
ASS-007,Motor overtemperature fault,22/10/2023
ASS-007,Watchdog timer expired,22/10/2023
ASS-007,RFID tag not detected,22/10/2023
ASS-007,Proximity sensor failure,22/10/2023
ASS-007,Drive inverter alarm,22/10/2023
ASS-008,Oil level low,22/10/2023
ASS-009,Gearbox oil level low,22/10/2023
ASS-011,Weight sensor out of range,22/10/2023
ASS-011,Vision sensor calibration error,22/10/2023
ASS-011,Guard door open alarm,22/10/2023
ASS-011,RFID tag not detected,22/10/2023
ASS-012,Inspection overdue,22/10/2023
ASS-012,Network switch port failure,22/10/2023
ASS-012,Bearing vibration elevated,22/10/2023
ASS-001,Bearing vibration elevated,23/10/2023
ASS-002,Bearing vibration elevated,23/10/2023
ASS-002,RFID tag not detected,23/10/2023
ASS-003,Motor overtemperature fault,23/10/2023
ASS-003,Gearbox oil level low,23/10/2023
ASS-004,Vision sensor calibration error,23/10/2023
ASS-004,Belt slip detected,23/10/2023
ASS-005,Motor phase imbalance alarm,23/10/2023
ASS-006,Filter replacement required,23/10/2023
ASS-007,Coupling vibration high,23/10/2023
ASS-007,Light curtain interrupted,23/10/2023
ASS-007,Parameter checksum mismatch,23/10/2023
ASS-007,HMI touchscreen unresponsive,23/10/2023
ASS-007,Motor phase imbalance alarm,23/10/2023
ASS-008,Bearing vibration elevated,23/10/2023
ASS-008,SCADA connection lost,23/10/2023
ASS-010,SCADA connection lost,23/10/2023
ASS-010,Scheduled lubrication due,23/10/2023
ASS-010,Oil level low,23/10/2023
ASS-010,PLC communication error,23/10/2023
ASS-011,Motor phase imbalance alarm,23/10/2023
ASS-012,Photoelectric sensor fault,23/10/2023
ASS-001,Wear indicator triggered,24/10/2023
ASS-001,Belt slip detected,24/10/2023
ASS-001,Vision sensor calibration error,24/10/2023
ASS-002,Guard door open alarm,24/10/2023
ASS-003,Belt slip detected,24/10/2023
ASS-004,Watchdog timer expired,24/10/2023
ASS-004,Barcode reader timeout,24/10/2023
ASS-004,Gearbox oil level low,24/10/2023
ASS-004,Emergency stop activated,24/10/2023
ASS-006,Watchdog timer expired,24/10/2023
ASS-006,RFID tag not detected,24/10/2023
ASS-007,Bearing vibration elevated,24/10/2023
ASS-007,Safety relay fault,24/10/2023
ASS-007,Safety relay fault,24/10/2023
ASS-007,Belt slip detected,24/10/2023
ASS-007,Proximity sensor failure,24/10/2023
ASS-007,Motor phase imbalance alarm,24/10/2023
ASS-007,Weight sensor out of range,24/10/2023
ASS-007,SCADA connection lost,24/10/2023
ASS-007,Proximity sensor failure,24/10/2023
ASS-007,SCADA connection lost,24/10/2023
ASS-007,RFID tag not detected,24/10/2023
ASS-008,Bearing vibration elevated,24/10/2023
ASS-011,Motor phase imbalance alarm,24/10/2023
ASS-011,Wear indicator triggered,24/10/2023
ASS-011,Zone collision warning,24/10/2023
ASS-012,Motor overtemperature fault,24/10/2023
ASS-002,Wear indicator triggered,25/10/2023
ASS-003,Drive inverter alarm,25/10/2023
ASS-003,Overload protection triggered,25/10/2023
ASS-003,SCADA connection lost,25/10/2023
ASS-005,Gearbox oil level low,25/10/2023
ASS-005,Wear indicator triggered,25/10/2023
ASS-005,PLC communication error,25/10/2023
ASS-005,Motor phase imbalance alarm,25/10/2023
ASS-005,Overload protection triggered,25/10/2023
ASS-006,Photoelectric sensor fault,25/10/2023
ASS-006,Barcode reader timeout,25/10/2023
ASS-006,RFID tag not detected,25/10/2023
ASS-007,Watchdog timer expired,25/10/2023
ASS-007,Gearbox oil level low,25/10/2023
ASS-007,Proximity sensor failure,25/10/2023
ASS-007,Bearing vibration elevated,25/10/2023
ASS-007,Oil level low,25/10/2023
ASS-007,SCADA connection lost,25/10/2023
ASS-007,Emergency stop activated,25/10/2023
ASS-007,Filter replacement required,25/10/2023
ASS-007,Inspection overdue,25/10/2023
ASS-007,PLC communication error,25/10/2023
ASS-008,RFID tag not detected,25/10/2023
ASS-008,Safety relay fault,25/10/2023
ASS-009,HMI touchscreen unresponsive,25/10/2023
ASS-009,Drive inverter alarm,25/10/2023
ASS-010,Overload protection triggered,25/10/2023
ASS-010,Belt tracking deviation detected,25/10/2023
ASS-011,Belt tracking deviation detected,25/10/2023
ASS-011,Watchdog timer expired,25/10/2023
ASS-011,Wear indicator triggered,25/10/2023
ASS-012,Zone collision warning,25/10/2023
ASS-012,Belt slip detected,25/10/2023
ASS-012,Belt tracking deviation detected,25/10/2023
ASS-012,Inspection overdue,25/10/2023
ASS-012,Motor overtemperature fault,25/10/2023
ASS-012,Wear indicator triggered,25/10/2023
ASS-001,Overload protection triggered,26/10/2023
ASS-001,Zone collision warning,26/10/2023
ASS-001,Motor phase imbalance alarm,26/10/2023
ASS-001,Belt tracking deviation detected,26/10/2023
ASS-002,Belt tracking deviation detected,26/10/2023
ASS-003,Filter replacement required,26/10/2023
ASS-003,HMI touchscreen unresponsive,26/10/2023
ASS-003,Barcode reader timeout,26/10/2023
ASS-003,Filter replacement required,26/10/2023
ASS-003,Weight sensor out of range,26/10/2023
ASS-005,Parameter checksum mismatch,26/10/2023
ASS-005,Parameter checksum mismatch,26/10/2023
ASS-006,RFID tag not detected,26/10/2023
ASS-006,Proximity sensor failure,26/10/2023
ASS-007,Coupling vibration high,26/10/2023
ASS-007,Wear indicator triggered,26/10/2023
ASS-007,Emergency stop activated,26/10/2023
ASS-007,SCADA connection lost,26/10/2023
ASS-007,Proximity sensor failure,26/10/2023
ASS-007,Belt tracking deviation detected,26/10/2023
ASS-007,Proximity sensor failure,26/10/2023
ASS-007,PLC communication error,26/10/2023
ASS-007,Coupling vibration high,26/10/2023
ASS-007,Belt slip detected,26/10/2023
ASS-007,PLC communication error,26/10/2023
ASS-007,Parameter checksum mismatch,26/10/2023
ASS-007,Motor phase imbalance alarm,26/10/2023
ASS-007,Parameter checksum mismatch,26/10/2023
ASS-007,Bearing vibration elevated,26/10/2023
ASS-007,Vision sensor calibration error,26/10/2023
ASS-008,Drive inverter alarm,26/10/2023
ASS-008,Vision sensor calibration error,26/10/2023
ASS-009,Watchdog timer expired,26/10/2023
ASS-009,Motor overtemperature fault,26/10/2023
ASS-010,Motor phase imbalance alarm,26/10/2023
ASS-010,Motor phase imbalance alarm,26/10/2023
ASS-010,Wear indicator triggered,26/10/2023
ASS-012,Bearing vibration elevated,26/10/2023
ASS-012,RFID tag not detected,26/10/2023
ASS-012,SCADA connection lost,26/10/2023
ASS-012,Inspection overdue,26/10/2023
ASS-001,Proximity sensor failure,27/10/2023
ASS-001,Belt slip detected,27/10/2023
ASS-001,Coupling vibration high,27/10/2023
ASS-002,Barcode reader timeout,27/10/2023
ASS-002,Barcode reader timeout,27/10/2023
ASS-003,Photoelectric sensor fault,27/10/2023
ASS-003,Photoelectric sensor fault,27/10/2023
ASS-003,SCADA connection lost,27/10/2023
ASS-003,Wear indicator triggered,27/10/2023
ASS-003,Vision sensor calibration error,27/10/2023
ASS-003,Oil level low,27/10/2023
ASS-003,Oil level low,27/10/2023
ASS-003,Motor phase imbalance alarm,27/10/2023
ASS-004,Drive inverter alarm,27/10/2023
ASS-004,Wear indicator triggered,27/10/2023
ASS-005,PLC communication error,27/10/2023
ASS-005,Oil level low,27/10/2023
ASS-005,Bearing vibration elevated,27/10/2023
ASS-006,Proximity sensor failure,27/10/2023
ASS-006,Belt tracking deviation detected,27/10/2023
ASS-007,Coupling vibration high,27/10/2023
ASS-007,Proximity sensor failure,27/10/2023
ASS-007,HMI touchscreen unresponsive,27/10/2023
ASS-008,Filter replacement required,27/10/2023
ASS-009,Inspection overdue,27/10/2023
