asset_id,maintenance_log,date
HVAC-07,"Refrigerant pressure readings outside specification, system checked",09/10/2023
HVAC-07,"Static pressure reading intermittent outside normal range, ductwork inspected",09/10/2023
HVAC-07,"Overload relay tripped, motor current draw reported as elevated",09/10/2023
HVAC-07,"Evaporator coil frosting over, defrost cycle initiated",09/10/2023
HVAC-07,Thermostat setpoint not being maintained — sensor drift detected and suspected,09/10/2023
HVAC-07,Ductwork damper detected as stuck in partially closed position,09/10/2023
HVAC-07,"BMS communication timeout detected on unit, manual override applied",09/10/2023
HVAC-01,"Economiser damper persistent slow to respond, actuator detected and replaced",10/10/2023
HVAC-03,"Contactor contacts pitted and worn, replacement recorded and scheduled",10/10/2023
HVAC-03,Ductwork damper observed as stuck in partially closed position,10/10/2023
HVAC-03,Electrical panel voltage fluctuation reported during peak load,10/10/2023
HVAC-03,"Contactor contacts pitted and worn, replacement recorded and scheduled",10/10/2023
HVAC-07,"Setpoint drift observed on zone controller overnight, investigated",10/10/2023
HVAC-07,"Occupancy sensor not triggering correctly, wiring fault noted",10/10/2023
HVAC-07,"Low-pressure cutout observed repeatedly, refrigerant charge verified",10/10/2023
HVAC-07,"Contactor contacts pitted and worn, replacement reported and scheduled",10/10/2023
HVAC-07,"Condenser coil heavily fouled with debris, cleaning recorded as required",10/10/2023
HVAC-07,"Refrigerant leak observed at service valve connection, repair scheduled",10/10/2023
HVAC-07,"Return air temperature significant higher than setpoint, airflow restricted",10/10/2023
HVAC-08,"Condensate drain overflowing, float switch detected and replaced",10/10/2023
HVAC-01,Ductwork damper noted as stuck in partially closed position,11/10/2023
HVAC-01,"Setpoint drift reported on zone controller overnight, investigated",11/10/2023
HVAC-02,Electrical panel voltage fluctuation noted during peak load,11/10/2023
HVAC-03,"Fan blade imbalance recorded, vibration levels measured and recorded",11/10/2023
HVAC-03,"BACnet network interruption recorded, gateway settings reviewed",11/10/2023
HVAC-03,"Refrigerant charge low — technician reported low refrigerant level, top-up performed",11/10/2023
HVAC-05,Electrical panel voltage fluctuation noted during peak load,11/10/2023
HVAC-05,Control sequence fault observed during changeover between heating and cooling,11/10/2023
HVAC-06,Electrical panel voltage fluctuation reported during peak load,11/10/2023
HVAC-06,"Voltage imbalance elevated across phases, supply quality checked",11/10/2023
HVAC-07,"Supply fan belt persistent worn, replacement reported and scheduled",11/10/2023
HVAC-07,"Setpoint drift noted on zone controller overnight, investigated",11/10/2023
HVAC-07,"Fan blade imbalance reported, vibration levels measured and recorded",11/10/2023
HVAC-07,"Runtime hours counter intermittent mismatched with physical log, corrected",11/10/2023
HVAC-07,"Runtime hours counter intermittent mismatched with physical log, corrected",11/10/2023
HVAC-07,"Wiring insulation minor deteriorated at junction box, rewired",11/10/2023
HVAC-07,"Control transformer output voltage intermittent low, unit inspected",11/10/2023
HVAC-07,Noise complaint from supply diffuser — turbulence recorded,11/10/2023
HVAC-08,"Capacitor showing signs of persistent aging, voltage readings below specification",11/10/2023
HVAC-01,"Anti-freeze thermostat setpoint recorded as incorrectly set, corrected",12/10/2023
HVAC-01,"Alarms suppressed by contractor without authorisation, observed",12/10/2023
HVAC-02,"Motor run capacitor minor degraded, replaced during inspection",12/10/2023
HVAC-03,Control sequence fault noted during changeover between heating and cooling,12/10/2023
HVAC-03,"Condenser coil heavily fouled with debris, cleaning reported as required",12/10/2023
HVAC-04,"Overload relay tripped, motor current draw reported as elevated",12/10/2023
HVAC-04,"Occupancy sensor not triggering correctly, wiring fault reported",12/10/2023
HVAC-06,"Runtime hours counter intermittent mismatched with physical log, corrected",12/10/2023
HVAC-06,"Head pressure intermittent elevated, condenser fan speed checked",12/10/2023
HVAC-07,"Occupancy sensor not triggering correctly, wiring fault observed",12/10/2023
HVAC-08,"Compressor short-cycling noted, pressure switch inspected",12/10/2023
HVAC-01,"Compressor suction pressure persistent lower than expected, possible refrigerant leak detected",13/10/2023
HVAC-01,"Overload relay tripped, motor current draw reported as elevated",13/10/2023
HVAC-02,Refrigerant leak detector alarm reported in plant room,13/10/2023
HVAC-02,Air filter pressure drop minor above recommended threshold,13/10/2023
HVAC-03,"Scheduling fault — unit failed to start at programmed time, recorded",13/10/2023
HVAC-03,"BMS communication timeout noted on unit, manual override applied",13/10/2023
HVAC-03,"Capacitor showing signs of intermittent aging, voltage readings below specification",13/10/2023
HVAC-03,"Fuse blown on control circuit, root cause reported and investigated",13/10/2023
HVAC-03,"Evaporator coil frosting over, defrost cycle initiated",13/10/2023
HVAC-03,"Fire damper failed functional test, maintenance team reported and notified",13/10/2023
HVAC-03,"Alarms suppressed by contractor without authorisation, observed",13/10/2023
HVAC-03,"Supply air temperature persistent inconsistent, mixing box damper adjusted",13/10/2023
HVAC-05,"Compressor short-cycling reported, pressure switch inspected",13/10/2023
HVAC-07,"Head pressure persistent elevated, condenser fan speed checked",13/10/2023
HVAC-07,"Wiring insulation minor deteriorated at junction box, rewired",13/10/2023
HVAC-07,"Wiring insulation persistent deteriorated at junction box, rewired",13/10/2023
HVAC-07,"Alarms suppressed by contractor without authorisation, noted",13/10/2023
HVAC-08,"Outside air damper recorded not fully closing, weather seal replaced",13/10/2023
HVAC-01,"Runtime hours counter persistent mismatched with physical log, corrected",14/10/2023
HVAC-01,"Voltage imbalance persistent across phases, supply quality checked",14/10/2023
HVAC-02,"Occupancy sensor not triggering correctly, wiring fault recorded",14/10/2023
HVAC-03,"Control board fault code F10 recorded, reset performed",14/10/2023
HVAC-03,"Smoke detector in AHU compartment activated, area inspected",14/10/2023
HVAC-04,"Compressor suction pressure minor lower than expected, possible refrigerant leak detected",14/10/2023
HVAC-04,"Static pressure reading significant outside normal range, ductwork inspected",14/10/2023
HVAC-05,"Blower wheel fouled with debris, intermittent buildup reported and cleaned",14/10/2023
HVAC-06,"Control board fault code F80 detected, reset performed",14/10/2023
HVAC-07,"Capacitor showing signs of persistent aging, voltage readings below specification",14/10/2023
HVAC-01,Air filter pressure drop elevated above recommended threshold,15/10/2023
HVAC-01,"Supply air temperature elevated inconsistent, mixing box damper adjusted",15/10/2023
HVAC-01,"Liquid line sight glass showing bubbles, low refrigerant charge suspected",15/10/2023
HVAC-01,"Occupancy sensor not triggering correctly, wiring fault noted",15/10/2023
HVAC-01,"BMS communication timeout noted on unit, manual override applied",15/10/2023
HVAC-03,"Economiser damper significant slow to respond, actuator observed and replaced",15/10/2023
HVAC-03,"Condenser fan motor persistent noisy, bearing wear observed",15/10/2023
HVAC-03,"Motor run capacitor elevated degraded, replaced during inspection",15/10/2023
HVAC-06,"Condenser fan motor elevated noisy, bearing wear observed",15/10/2023
HVAC-06,"Condensate drain overflowing, float switch noted and replaced",15/10/2023
HVAC-07,Air filter pressure drop significant above recommended threshold,15/10/2023
HVAC-07,"Evaporator coil frosting over, defrost cycle initiated",15/10/2023
HVAC-07,"Vibration isolation mounts elevated deteriorated, unit recorded as unstable",15/10/2023
HVAC-07,"Economiser damper elevated slow to respond, actuator detected and replaced",15/10/2023
HVAC-08,"Head pressure persistent elevated, condenser fan speed checked",15/10/2023
HVAC-08,"Refrigerant pressure readings outside specification, system checked",15/10/2023
HVAC-01,"DDC controller reboot reported, settings verified after restart",16/10/2023
HVAC-01,"Low-pressure cutout noted repeatedly, refrigerant charge verified",16/10/2023
HVAC-01,"Duct leakage detected at flex connector joints, sealed with mastic",16/10/2023
HVAC-02,"Suction line frost recorded at expansion valve, TXV adjustment required",16/10/2023
HVAC-02,"Supply air temperature minor inconsistent, mixing box damper adjusted",16/10/2023
HVAC-02,"Wiring insulation persistent deteriorated at junction box, rewired",16/10/2023
HVAC-03,"Demand-controlled ventilation not responding to CO2 signal, detected",16/10/2023
HVAC-03,"Condenser coil heavily fouled with debris, cleaning detected as required",16/10/2023
HVAC-04,"Compressor suction pressure significant lower than expected, possible refrigerant leak observed",16/10/2023
HVAC-05,"Earth leakage noted on compressor motor circuit, insulation tested",16/10/2023
HVAC-07,"Fire damper failed functional test, maintenance team observed and notified",16/10/2023
HVAC-07,"DDC controller reboot detected, settings verified after restart",16/10/2023
HVAC-07,"High-pressure safety cutout triggered — unit shutdown, detected",16/10/2023
HVAC-07,Noise complaint from supply diffuser — turbulence observed,16/10/2023
HVAC-07,"Control transformer output voltage intermittent low, unit inspected",16/10/2023
HVAC-07,"Terminal block intermittent corrosion detected, connections cleaned and tightened",16/10/2023
HVAC-08,"Duct leakage noted at flex connector joints, sealed with mastic",16/10/2023
HVAC-02,Air filter pressure drop significant above recommended threshold,17/10/2023
HVAC-02,"Refrigerant pressure readings outside specification, system checked",17/10/2023
HVAC-03,"Setpoint drift detected on zone controller overnight, investigated",17/10/2023
HVAC-04,"Duct leakage noted at flex connector joints, sealed with mastic",17/10/2023
HVAC-04,"Duct leakage observed at flex connector joints, sealed with mastic",17/10/2023
HVAC-05,"Motor run capacitor minor degraded, replaced during inspection",17/10/2023
HVAC-05,"Compressor suction pressure elevated lower than expected, possible refrigerant leak observed",17/10/2023
HVAC-05,Ductwork damper detected as stuck in partially closed position,17/10/2023
HVAC-06,"DDC controller reboot detected, settings verified after restart",17/10/2023
HVAC-07,"Return air temperature minor higher than setpoint, airflow restricted",17/10/2023
HVAC-07,"Compressor suction pressure minor lower than expected, possible refrigerant leak noted",17/10/2023
HVAC-07,"Wiring insulation minor deteriorated at junction box, rewired",17/10/2023
HVAC-01,"Static pressure reading minor outside normal range, ductwork inspected",18/10/2023
HVAC-01,"DDC controller reboot detected, settings verified after restart",18/10/2023
HVAC-02,"Control transformer output voltage intermittent low, unit inspected",18/10/2023
HVAC-02,"Overload relay tripped, motor current draw noted as elevated",18/10/2023
HVAC-02,"Demand-controlled ventilation not responding to CO2 signal, recorded",18/10/2023
HVAC-04,Electrical panel voltage fluctuation observed during peak load,18/10/2023
HVAC-04,"Runtime hours counter minor mismatched with physical log, corrected",18/10/2023
HVAC-05,"Condenser fan motor persistent noisy, bearing wear reported",18/10/2023
HVAC-06,"Static pressure reading persistent outside normal range, ductwork inspected",18/10/2023
HVAC-06,"Duct leakage noted at flex connector joints, sealed with mastic",18/10/2023
HVAC-07,"Evaporator coil frosting over, defrost cycle initiated",18/10/2023
HVAC-07,"DDC controller reboot detected, settings verified after restart",18/10/2023
HVAC-07,"Contactor contacts pitted and worn, replacement reported and scheduled",18/10/2023
HVAC-07,Compressor discharge temperature persistent above normal operating range,18/10/2023
HVAC-08,"Condenser coil heavily fouled with debris, cleaning detected as required",18/10/2023
HVAC-08,Thermostat setpoint not being maintained — sensor drift recorded and suspected,18/10/2023
HVAC-02,"Outside air damper observed not fully closing, weather seal replaced",19/10/2023
HVAC-02,"Compressor short-cycling recorded, pressure switch inspected",19/10/2023
HVAC-02,Air filter pressure drop significant above recommended threshold,19/10/2023
HVAC-02,"Suction line frost noted at expansion valve, TXV adjustment required",19/10/2023
HVAC-04,"Return air temperature significant higher than setpoint, airflow restricted",19/10/2023
HVAC-04,"Refrigerant leak observed at service valve connection, repair scheduled",19/10/2023
HVAC-04,"Compressor suction pressure minor lower than expected, possible refrigerant leak noted",19/10/2023
HVAC-05,"Compressor suction pressure intermittent lower than expected, possible refrigerant leak recorded",19/10/2023
HVAC-05,"BMS communication timeout recorded on unit, manual override applied",19/10/2023
HVAC-05,"Condenser fan motor persistent noisy, bearing wear observed",19/10/2023
HVAC-05,"Alarms suppressed by contractor without authorisation, observed",19/10/2023
HVAC-06,Air filter pressure drop persistent above recommended threshold,19/10/2023
HVAC-06,Refrigerant leak detector alarm noted in plant room,19/10/2023
HVAC-06,"BMS communication timeout noted on unit, manual override applied",19/10/2023
HVAC-07,"Demand-controlled ventilation not responding to CO2 signal, noted",19/10/2023
HVAC-07,"Compressor short-cycling detected, pressure switch inspected",19/10/2023
HVAC-07,"Liquid line sight glass showing bubbles, low refrigerant charge suspected",19/10/2023
HVAC-07,"Voltage imbalance elevated across phases, supply quality checked",19/10/2023
HVAC-07,"Compressor short-cycling reported, pressure switch inspected",19/10/2023
HVAC-07,"Condenser fan motor minor noisy, bearing wear reported",19/10/2023
HVAC-07,"Fan blade imbalance detected, vibration levels measured and recorded",19/10/2023
HVAC-07,"Earth leakage detected on compressor motor circuit, insulation tested",19/10/2023
HVAC-08,"Head pressure intermittent elevated, condenser fan speed checked",19/10/2023
HVAC-08,"Refrigerant charge low — technician noted low refrigerant level, top-up performed",19/10/2023
HVAC-08,"Refrigerant charge low — technician detected low refrigerant level, top-up performed",19/10/2023
HVAC-02,"Condensate drain overflowing, float switch detected and replaced",20/10/2023
HVAC-02,"Compressor suction pressure intermittent lower than expected, possible refrigerant leak reported",20/10/2023
HVAC-04,"Suction line frost observed at expansion valve, TXV adjustment required",20/10/2023
HVAC-04,"Occupancy sensor not triggering correctly, wiring fault recorded",20/10/2023
HVAC-05,Control sequence fault noted during changeover between heating and cooling,20/10/2023
HVAC-05,"Suction line frost detected at expansion valve, TXV adjustment required",20/10/2023
HVAC-05,"Scheduling fault — unit failed to start at programmed time, observed",20/10/2023
HVAC-06,"Capacitor showing signs of elevated aging, voltage readings below specification",20/10/2023
HVAC-07,"Refrigerant pressure readings outside specification, system checked",20/10/2023
HVAC-07,Ductwork damper reported as stuck in partially closed position,20/10/2023
HVAC-07,"Economiser damper intermittent slow to respond, actuator reported and replaced",20/10/2023
HVAC-07,"Refrigerant charge low — technician noted low refrigerant level, top-up performed",20/10/2023
HVAC-07,"Head pressure elevated elevated, condenser fan speed checked",20/10/2023
HVAC-07,"Compressor suction pressure persistent lower than expected, possible refrigerant leak recorded",20/10/2023
HVAC-07,"Wiring insulation persistent deteriorated at junction box, rewired",20/10/2023
HVAC-07,"Scheduling fault — unit failed to start at programmed time, recorded",20/10/2023
HVAC-08,Air filter pressure drop minor above recommended threshold,20/10/2023
HVAC-01,"Fan blade imbalance detected, vibration levels measured and recorded",21/10/2023
HVAC-02,Ductwork damper observed as stuck in partially closed position,21/10/2023
HVAC-03,"Overload relay tripped, motor current draw observed as elevated",21/10/2023
HVAC-03,"High-pressure safety cutout triggered — unit shutdown, detected",21/10/2023
HVAC-03,Air filter pressure drop elevated above recommended threshold,21/10/2023
HVAC-03,"DDC controller reboot noted, settings verified after restart",21/10/2023
HVAC-04,"Contactor contacts pitted and worn, replacement observed and scheduled",21/10/2023
HVAC-04,"Compressor suction pressure intermittent lower than expected, possible refrigerant leak recorded",21/10/2023
HVAC-04,"Earth leakage detected on compressor motor circuit, insulation tested",21/10/2023
HVAC-06,"Earth leakage recorded on compressor motor circuit, insulation tested",21/10/2023
HVAC-06,Compressor discharge temperature minor above normal operating range,21/10/2023
HVAC-01,"Blower wheel fouled with debris, significant buildup reported and cleaned",22/10/2023
HVAC-01,"Terminal block persistent corrosion reported, connections cleaned and tightened",22/10/2023
HVAC-01,"Blower wheel fouled with debris, persistent buildup reported and cleaned",22/10/2023
HVAC-03,"Liquid line sight glass showing bubbles, low refrigerant charge suspected",22/10/2023
HVAC-04,"Fire damper failed functional test, maintenance team recorded and notified",22/10/2023
HVAC-05,"Refrigerant leak reported at service valve connection, repair scheduled",22/10/2023
HVAC-05,"Occupancy sensor not triggering correctly, wiring fault noted",22/10/2023
HVAC-07,"Vibration isolation mounts minor deteriorated, unit reported as unstable",22/10/2023
HVAC-07,"Anti-freeze thermostat setpoint detected as incorrectly set, corrected",22/10/2023
HVAC-07,"Blower wheel fouled with debris, significant buildup recorded and cleaned",22/10/2023
HVAC-07,Noise complaint from supply diffuser — turbulence recorded,22/10/2023
HVAC-07,"Outside air damper detected not fully closing, weather seal replaced",22/10/2023
HVAC-07,"Static pressure reading significant outside normal range, ductwork inspected",22/10/2023
HVAC-07,"Voltage imbalance minor across phases, supply quality checked",22/10/2023
HVAC-08,"Zone temperature sensor persistent out of calibration, recalibrated",22/10/2023
HVAC-08,"Blower wheel fouled with debris, persistent buildup detected and cleaned",22/10/2023
HVAC-08,"Supply fan belt persistent worn, replacement observed and scheduled",22/10/2023
HVAC-08,Compressor discharge temperature intermittent above normal operating range,22/10/2023
HVAC-01,"Suction line frost reported at expansion valve, TXV adjustment required",23/10/2023
HVAC-01,"Fire damper failed functional test, maintenance team recorded and notified",23/10/2023
HVAC-01,"Refrigerant pressure readings outside specification, system checked",23/10/2023
HVAC-02,"Liquid line sight glass showing bubbles, low refrigerant charge suspected",23/10/2023
HVAC-02,Control sequence fault reported during changeover between heating and cooling,23/10/2023
HVAC-03,"Duct leakage recorded at flex connector joints, sealed with mastic",23/10/2023
HVAC-03,"Earth leakage noted on compressor motor circuit, insulation tested",23/10/2023
HVAC-03,Control sequence fault recorded during changeover between heating and cooling,23/10/2023
HVAC-04,"Suction line frost noted at expansion valve, TXV adjustment required",23/10/2023
HVAC-06,"Duct leakage recorded at flex connector joints, sealed with mastic",23/10/2023
HVAC-07,"Occupancy sensor not triggering correctly, wiring fault reported",23/10/2023
HVAC-07,"Control transformer output voltage intermittent low, unit inspected",23/10/2023
HVAC-07,"Compressor short-cycling observed, pressure switch inspected",23/10/2023
HVAC-07,"Overload relay tripped, motor current draw observed as elevated",23/10/2023
HVAC-07,"Suction line frost observed at expansion valve, TXV adjustment required",23/10/2023
HVAC-08,"Motor run capacitor persistent degraded, replaced during inspection",23/10/2023
HVAC-01,"Condenser fan motor minor noisy, bearing wear reported",24/10/2023
HVAC-01,"Control board fault code F17 recorded, reset performed",24/10/2023
HVAC-02,"Occupancy sensor not triggering correctly, wiring fault observed",24/10/2023
HVAC-02,Noise complaint from supply diffuser — turbulence noted,24/10/2023
HVAC-03,"Condensate drain overflowing, float switch noted and replaced",24/10/2023
HVAC-03,"Supply fan belt elevated worn, replacement observed and scheduled",24/10/2023
HVAC-03,"DDC controller reboot noted, settings verified after restart",24/10/2023
HVAC-03,Ductwork damper recorded as stuck in partially closed position,24/10/2023
HVAC-04,"Evaporator coil frosting over, defrost cycle initiated",24/10/2023
HVAC-04,"Condenser coil heavily fouled with debris, cleaning recorded as required",24/10/2023
HVAC-04,Compressor discharge temperature intermittent above normal operating range,24/10/2023
HVAC-06,"Suction line frost recorded at expansion valve, TXV adjustment required",24/10/2023
HVAC-07,"Zone temperature sensor persistent out of calibration, recalibrated",24/10/2023
HVAC-07,"Compressor short-cycling noted, pressure switch inspected",24/10/2023
HVAC-07,"Voltage imbalance persistent across phases, supply quality checked",24/10/2023
HVAC-07,"Outside air damper reported not fully closing, weather seal replaced",24/10/2023
HVAC-07,"Duct leakage detected at flex connector joints, sealed with mastic",24/10/2023
HVAC-03,"Control board fault code F57 detected, reset performed",25/10/2023
HVAC-03,"Capacitor showing signs of minor aging, voltage readings below specification",25/10/2023
HVAC-04,"Runtime hours counter persistent mismatched with physical log, corrected",25/10/2023
HVAC-06,"Condenser coil heavily fouled with debris, cleaning noted as required",25/10/2023
HVAC-07,"Head pressure elevated elevated, condenser fan speed checked",25/10/2023
HVAC-07,"Fan blade imbalance recorded, vibration levels measured and recorded",25/10/2023
HVAC-07,"Blower wheel fouled with debris, persistent buildup reported and cleaned",25/10/2023
HVAC-02,"Refrigerant charge low — technician noted low refrigerant level, top-up performed",26/10/2023
HVAC-03,"Condenser coil heavily fouled with debris, cleaning noted as required",26/10/2023
HVAC-03,Control sequence fault observed during changeover between heating and cooling,26/10/2023
HVAC-04,"Motor run capacitor minor degraded, replaced during inspection",26/10/2023
HVAC-05,"Overload relay tripped, motor current draw recorded as elevated",26/10/2023
HVAC-05,Electrical panel voltage fluctuation detected during peak load,26/10/2023
HVAC-06,"Setpoint drift observed on zone controller overnight, investigated",26/10/2023
HVAC-06,"Economiser damper elevated slow to respond, actuator recorded and replaced",26/10/2023
HVAC-07,"Vibration isolation mounts significant deteriorated, unit noted as unstable",26/10/2023
HVAC-07,Ductwork damper detected as stuck in partially closed position,26/10/2023
HVAC-07,"Economiser damper minor slow to respond, actuator observed and replaced",26/10/2023
HVAC-07,"Overload relay tripped, motor current draw observed as elevated",26/10/2023
HVAC-07,"Condenser coil heavily fouled with debris, cleaning recorded as required",26/10/2023
HVAC-08,"Overload relay tripped, motor current draw observed as elevated",26/10/2023
HVAC-01,"Refrigerant leak detected at service valve connection, repair scheduled",27/10/2023
HVAC-02,"Supply fan belt significant worn, replacement reported and scheduled",27/10/2023
HVAC-02,"Zone temperature sensor intermittent out of calibration, recalibrated",27/10/2023
HVAC-03,Manual reset required after high-limit thermostat trip,27/10/2023
HVAC-03,"Compressor suction pressure elevated lower than expected, possible refrigerant leak observed",27/10/2023
HVAC-03,Control sequence fault observed during changeover between heating and cooling,27/10/2023
HVAC-03,"Demand-controlled ventilation not responding to CO2 signal, detected",27/10/2023
HVAC-03,"Condenser fan motor significant noisy, bearing wear detected",27/10/2023
HVAC-04,"Condenser coil heavily fouled with debris, cleaning detected as required",27/10/2023
HVAC-04,"BMS communication timeout noted on unit, manual override applied",27/10/2023
HVAC-06,"Refrigerant leak noted at service valve connection, repair scheduled",27/10/2023
HVAC-06,"Occupancy sensor not triggering correctly, wiring fault recorded",27/10/2023
HVAC-06,"Control board fault code F67 observed, reset performed",27/10/2023
HVAC-07,"Compressor suction pressure intermittent lower than expected, possible refrigerant leak observed",27/10/2023
HVAC-07,"Head pressure persistent elevated, condenser fan speed checked",27/10/2023
HVAC-07,"Terminal block persistent corrosion observed, connections cleaned and tightened",27/10/2023
HVAC-07,"Return air temperature elevated higher than setpoint, airflow restricted",27/10/2023
HVAC-07,"Liquid line sight glass showing bubbles, low refrigerant charge suspected",27/10/2023
HVAC-07,Compressor discharge temperature elevated above normal operating range,27/10/2023
HVAC-07,"Occupancy sensor not triggering correctly, wiring fault noted",27/10/2023
HVAC-01,"Wiring insulation intermittent deteriorated at junction box, rewired",28/10/2023
HVAC-01,Compressor discharge temperature minor above normal operating range,28/10/2023
HVAC-02,"Head pressure intermittent elevated, condenser fan speed checked",28/10/2023
HVAC-04,"Smoke detector in AHU compartment activated, area inspected",28/10/2023
HVAC-04,Air filter pressure drop intermittent above recommended threshold,28/10/2023
HVAC-04,"Capacitor showing signs of significant aging, voltage readings below specification",28/10/2023
HVAC-04,Noise complaint from supply diffuser — turbulence recorded,28/10/2023
HVAC-05,"Evaporator coil frosting over, defrost cycle initiated",28/10/2023
HVAC-05,"Occupancy sensor not triggering correctly, wiring fault detected",28/10/2023
HVAC-06,"Refrigerant pressure readings outside specification, system checked",28/10/2023
HVAC-07,"Refrigerant leak noted at service valve connection, repair scheduled",28/10/2023
HVAC-07,"Low-pressure cutout recorded repeatedly, refrigerant charge verified",28/10/2023
HVAC-07,"High-pressure safety cutout triggered — unit shutdown, reported",28/10/2023
HVAC-07,Thermostat setpoint not being maintained — sensor drift noted and suspected,28/10/2023
HVAC-07,"Smoke detector in AHU compartment activated, area inspected",28/10/2023
HVAC-07,"Head pressure significant elevated, condenser fan speed checked",28/10/2023
HVAC-08,"Condenser fan motor significant noisy, bearing wear noted",28/10/2023
HVAC-02,"Economiser damper significant slow to respond, actuator observed and replaced",29/10/2023
HVAC-03,"Safety relief valve noted as weeping, scheduled for replacement",29/10/2023
HVAC-04,"Control transformer output voltage minor low, unit inspected",29/10/2023
HVAC-04,"Suction line frost noted at expansion valve, TXV adjustment required",29/10/2023
HVAC-05,"Alarms suppressed by contractor without authorisation, reported",29/10/2023
HVAC-06,"Blower wheel fouled with debris, minor buildup reported and cleaned",29/10/2023
HVAC-07,"Liquid line sight glass showing bubbles, low refrigerant charge suspected",29/10/2023
HVAC-07,Compressor discharge temperature elevated above normal operating range,29/10/2023
HVAC-07,"Compressor suction pressure elevated lower than expected, possible refrigerant leak recorded",29/10/2023
HVAC-07,"Economiser damper elevated slow to respond, actuator observed and replaced",29/10/2023
HVAC-08,"Terminal block intermittent corrosion recorded, connections cleaned and tightened",29/10/2023
HVAC-02,"Contactor contacts pitted and worn, replacement noted and scheduled",30/10/2023
HVAC-03,"Wiring insulation elevated deteriorated at junction box, rewired",30/10/2023
HVAC-03,"Supply air temperature significant inconsistent, mixing box damper adjusted",30/10/2023
HVAC-04,"Fan blade imbalance reported, vibration levels measured and recorded",30/10/2023
HVAC-04,Compressor discharge temperature persistent above normal operating range,30/10/2023
HVAC-07,"Contactor contacts pitted and worn, replacement reported and scheduled",30/10/2023
HVAC-07,"Occupancy sensor not triggering correctly, wiring fault observed",30/10/2023
HVAC-07,"Zone temperature sensor significant out of calibration, recalibrated",30/10/2023
HVAC-01,"Condenser coil heavily fouled with debris, cleaning recorded as required",31/10/2023
HVAC-02,"DDC controller reboot observed, settings verified after restart",31/10/2023
HVAC-03,"BACnet network interruption observed, gateway settings reviewed",31/10/2023
HVAC-04,Thermostat setpoint not being maintained — sensor drift detected and suspected,31/10/2023
HVAC-05,"Duct leakage reported at flex connector joints, sealed with mastic",31/10/2023
HVAC-06,"Economiser damper persistent slow to respond, actuator recorded and replaced",31/10/2023
HVAC-07,"Compressor short-cycling observed, pressure switch inspected",31/10/2023
HVAC-07,"Condenser coil heavily fouled with debris, cleaning observed as required",31/10/2023
HVAC-07,Electrical panel voltage fluctuation observed during peak load,31/10/2023
HVAC-01,"Suction line frost observed at expansion valve, TXV adjustment required",01/11/2023
HVAC-02,"Terminal block intermittent corrosion reported, connections cleaned and tightened",01/11/2023
HVAC-03,Compressor discharge temperature significant above normal operating range,01/11/2023
HVAC-03,"Condenser coil heavily fouled with debris, cleaning recorded as required",01/11/2023
HVAC-05,"DDC controller reboot reported, settings verified after restart",01/11/2023
HVAC-05,Refrigerant leak detector alarm reported in plant room,01/11/2023
HVAC-05,"Economiser damper persistent slow to respond, actuator recorded and replaced",01/11/2023
HVAC-05,"Vibration isolation mounts minor deteriorated, unit detected as unstable",01/11/2023
HVAC-05,"Condenser fan motor persistent noisy, bearing wear detected",01/11/2023
HVAC-05,"Contactor contacts pitted and worn, replacement reported and scheduled",01/11/2023
HVAC-06,"Setpoint drift noted on zone controller overnight, investigated",01/11/2023
HVAC-06,"Contactor contacts pitted and worn, replacement recorded and scheduled",01/11/2023
HVAC-06,"Outside air damper detected not fully closing, weather seal replaced",01/11/2023
HVAC-07,"Compressor suction pressure significant lower than expected, possible refrigerant leak reported",01/11/2023
HVAC-07,"Evaporator coil frosting over, defrost cycle initiated",01/11/2023
HVAC-07,"Condenser coil heavily fouled with debris, cleaning reported as required",01/11/2023
HVAC-08,"Supply fan belt intermittent worn, replacement noted and scheduled",01/11/2023
HVAC-01,"Fan blade imbalance recorded, vibration levels measured and recorded",02/11/2023
HVAC-02,"Fuse blown on control circuit, root cause recorded and investigated",02/11/2023
HVAC-06,"Compressor suction pressure elevated lower than expected, possible refrigerant leak noted",02/11/2023
HVAC-06,Ductwork damper recorded as stuck in partially closed position,02/11/2023
HVAC-07,"Head pressure intermittent elevated, condenser fan speed checked",02/11/2023
HVAC-07,"Anti-freeze thermostat setpoint reported as incorrectly set, corrected",02/11/2023
HVAC-07,"Runtime hours counter persistent mismatched with physical log, corrected",02/11/2023
HVAC-08,"Compressor suction pressure significant lower than expected, possible refrigerant leak reported",02/11/2023
HVAC-02,"BACnet network interruption recorded, gateway settings reviewed",03/11/2023
HVAC-03,"Setpoint drift recorded on zone controller overnight, investigated",03/11/2023
HVAC-03,"Voltage imbalance elevated across phases, supply quality checked",03/11/2023
HVAC-03,"Runtime hours counter significant mismatched with physical log, corrected",03/11/2023
HVAC-03,"BMS communication timeout recorded on unit, manual override applied",03/11/2023
HVAC-03,Thermostat setpoint not being maintained — sensor drift recorded and suspected,03/11/2023
HVAC-03,Compressor discharge temperature intermittent above normal operating range,03/11/2023
HVAC-03,"Supply air temperature intermittent inconsistent, mixing box damper adjusted",03/11/2023
HVAC-04,"Compressor short-cycling noted, pressure switch inspected",03/11/2023
HVAC-04,"Demand-controlled ventilation not responding to CO2 signal, reported",03/11/2023
HVAC-05,"Anti-freeze thermostat setpoint noted as incorrectly set, corrected",03/11/2023
